 # File k.dat, created by Task#2 of TABOO on 2002.10.17 time=09.59.07
 22       -0.55167571E-01      -0.84715701E+00      -0.15790941E-04      -0.23081227E-09      -0.12634685E+00      -0.53189891E-02       0.90406039E-27      -0.20257017E-03      -0.96706464E-06      -0.11492536E-27
 23       -0.53726734E-01      -0.83806646E+00      -0.12981940E-04      -0.68564484E-10      -0.12285493E+00      -0.43300991E-02      -0.19955346E-27      -0.17822706E-03      -0.72262910E-06       0.45450204E-28
 24       -0.52330670E-01      -0.82850055E+00      -0.10637735E-04      -0.20408072E-10      -0.11931202E+00      -0.35557419E-02       0.58117807E-28      -0.15563045E-03      -0.54118058E-06      -0.30212410E-30
 25       -0.50980621E-01      -0.81844008E+00      -0.86900748E-05      -0.60821630E-11      -0.11576354E+00      -0.29447959E-02      -0.54485339E-27      -0.13495912E-03      -0.40617860E-06       0.86696917E-28
 26       -0.49677689E-01      -0.80786985E+00      -0.70781258E-05      -0.18138031E-11      -0.11224293E+00      -0.24591963E-02       0.74774170E-27      -0.11629170E-03      -0.30550356E-06      -0.11960872E-27
 27       -0.48422715E-01      -0.79677918E+00      -0.57486499E-05      -0.54094166E-12      -0.10877479E+00      -0.20703801E-02       0.60745324E-27      -0.99626221E-04      -0.23025684E-06      -0.50981150E-28
 28       -0.47216217E-01      -0.78516222E+00      -0.46556677E-05      -0.16125707E-12      -0.10537700E+00      -0.17567658E-02       0.32284302E-27      -0.84899294E-04      -0.17389030E-06      -0.53329678E-28
 29       -0.46058366E-01      -0.77301834E+00      -0.37598524E-05      -0.48028733E-13      -0.10206233E+00      -0.15019439E-02       0.10647850E-26      -0.72003550E-04      -0.13157444E-06      -0.19398488E-27
 30       -0.44948987E-01      -0.76035233E+00      -0.30278127E-05      -0.14286583E-13      -0.98839626E-01      -0.12933629E-02       0.30617677E-28      -0.60802829E-04      -0.99738986E-07       0.39311119E-29
 31       -0.43887579E-01      -0.74717457E+00      -0.24313582E-05      -0.42428233E-14      -0.95714692E-01      -0.11213680E-02      -0.89701274E-27      -0.51144735E-04      -0.75738444E-07       0.14611084E-27
 32       -0.42873346E-01      -0.73350104E+00      -0.19467989E-05      -0.12576446E-14      -0.92690988E-01      -0.97849142E-03      -0.16267979E-27      -0.42870562E-04      -0.57607985E-07       0.86006032E-28
 33       -0.41905243E-01      -0.71935324E+00      -0.15543040E-05      -0.37199380E-15      -0.89770149E-01      -0.85892619E-03       0.29510045E-27      -0.35822769E-04      -0.43884989E-07      -0.55173245E-28
 34       -0.40982013E-01      -0.70475801E+00      -0.12373304E-05      -0.10977585E-15      -0.86952410E-01      -0.75813311E-03       0.24733070E-27      -0.29850293E-04      -0.33478223E-07      -0.51318282E-28
 35       -0.40102231E-01      -0.68974722E+00      -0.98212066E-06      -0.32315348E-16      -0.84236933E-01      -0.67254590E-03      -0.10572965E-26      -0.24812056E-04      -0.25571747E-07       0.17267943E-27
 36       -0.39264345E-01      -0.67435735E+00      -0.77726928E-06      -0.94884857E-17      -0.81622065E-01      -0.59934871E-03       0.13054609E-26      -0.20579032E-04      -0.19554147E-07      -0.27531004E-27
 37       -0.38466710E-01      -0.65862898E+00      -0.61334889E-06      -0.27787054E-17      -0.79105549E-01      -0.53630747E-03       0.13642896E-26      -0.17035195E-04      -0.14966302E-07      -0.34254373E-27
 38       -0.37707624E-01      -0.64260620E+00      -0.48259103E-06      -0.81158118E-18      -0.76684686E-01      -0.48164131E-03       0.43085697E-27      -0.14077660E-04      -0.11462742E-07      -0.79046122E-28
 39       -0.36985354E-01      -0.62633594E+00      -0.37861432E-06      -0.23640959E-18      -0.74356467E-01      -0.43392413E-03      -0.34125755E-27      -0.11616259E-04      -0.87829978E-08       0.21530949E-28
 40       -0.36298160E-01      -0.60986726E+00      -0.29619374E-06      -0.68683695E-19      -0.72117679E-01      -0.39200875E-03       0.30152773E-27      -0.95727422E-05      -0.67302981E-08      -0.49604556E-31
 41       -0.35644316E-01      -0.59325065E+00      -0.23106542E-06      -0.19903061E-19      -0.69964985E-01      -0.35496831E-03       0.71897848E-27      -0.78797781E-05      -0.51557131E-08      -0.20160797E-27
 42       -0.35022124E-01      -0.57653727E+00      -0.17976186E-06      -0.57530096E-20      -0.67894991E-01      -0.32205064E-03       0.37681213E-27      -0.64798423E-05      -0.39463128E-08      -0.11333079E-27
 43       -0.34429928E-01      -0.55977821E+00      -0.13947318E-06      -0.16588925E-20      -0.65904296E-01      -0.29264266E-03       0.66643341E-27      -0.53240944E-05      -0.30163106E-08      -0.86946130E-28
 44       -0.33866124E-01      -0.54302384E+00      -0.10793067E-06      -0.47723748E-21      -0.63989528E-01      -0.26624243E-03       0.11823441E-26      -0.43712868E-05      -0.23004255E-08      -0.17085986E-27
 45       -0.33329166E-01      -0.52632316E+00      -0.83309333E-07      -0.13699169E-21      -0.62147377E-01      -0.24243710E-03       0.65753831E-28      -0.35867448E-05      -0.17488969E-08       0.18167045E-28
 46       -0.32817570E-01      -0.50972322E+00      -0.64146529E-07      -0.39242019E-22      -0.60374616E-01      -0.22088550E-03       0.16118576E-26      -0.29414347E-05      -0.13237332E-08      -0.31740032E-27
 47       -0.32329918E-01      -0.49326864E+00      -0.49274446E-07      -0.11219220E-22      -0.58668116E-01      -0.20130429E-03       0.20530486E-26      -0.24111294E-05      -0.99588440E-09      -0.38450135E-27
 48       -0.31864861E-01      -0.47700117E+00      -0.37764133E-07      -0.32017445E-23      -0.57024859E-01      -0.18345694E-03      -0.19305752E-26      -0.19756729E-05      -0.74310657E-09       0.33823974E-27
 49       -0.31421117E-01      -0.46095940E+00      -0.28879381E-07      -0.91218478E-24      -0.55441943E-01      -0.16714487E-03       0.17186927E-26      -0.16183389E-05      -0.54834749E-09      -0.42971638E-27
 50       -0.30997470E-01      -0.44517847E+00      -0.22038861E-07      -0.25948392E-24      -0.53916587E-01      -0.15220045E-03      -0.41252210E-27      -0.13252778E-05      -0.39852386E-09       0.23303344E-27
 51       -0.30592773E-01      -0.42968991E+00      -0.16785181E-07      -0.73710332E-25      -0.52446131E-01      -0.13848125E-03      -0.77405982E-27      -0.10850442E-05      -0.28359501E-09       0.15099777E-27
 52       -0.30205941E-01      -0.41452161E+00      -0.12759728E-07      -0.20911983E-25      -0.51028041E-01      -0.12586553E-03       0.26305623E-26      -0.88819459E-06      -0.19586153E-09      -0.68452900E-27
 53       -0.29835951E-01      -0.39969773E+00      -0.96822851E-08      -0.59260800E-26      -0.49659901E-01      -0.11424849E-03       0.95373679E-27      -0.72694852E-06      -0.12943560E-09      -0.30116595E-27
 54       -0.29481842E-01      -0.38523879E+00      -0.73346156E-08      -0.16776413E-26      -0.48339414E-01      -0.10353936E-03      -0.24743074E-26      -0.59490322E-06      -0.79844212E-10       0.56344947E-27
 55       -0.29142707E-01      -0.37116176E+00      -0.55472913E-08      -0.47448691E-27      -0.47064399E-01      -0.93658916E-04       0.24515232E-27      -0.48679513E-06      -0.43737689E-10       0.13620469E-28
 56       -0.28817694E-01      -0.35748022E+00      -0.41891763E-08      -0.13409190E-27      -0.45832785E-01      -0.84537585E-04       0.33198193E-27      -0.39830093E-06      -0.18685869E-10      -0.10707163E-27
 57       -0.28506003E-01      -0.34420451E+00      -0.31590674E-08      -0.37828094E-28      -0.44642605E-01      -0.76113819E-04      -0.11115446E-26      -0.32587212E-06      -0.30545134E-11       0.13291655E-27
 58       -0.28206882E-01      -0.33134199E+00      -0.23790780E-08      -0.10695849E-28      -0.43492000E-01      -0.68332821E-04       0.10916542E-26      -0.26659781E-06       0.40320320E-11      -0.16695571E-27
 59       -0.27919623E-01      -0.31889722E+00      -0.17894238E-08      -0.28886546E-29      -0.42379201E-01      -0.61145493E-04      -0.10193475E-26      -0.21809111E-06       0.26135950E-11       0.47873647E-27
 60       -0.27643563E-01      -0.30687221E+00      -0.13443297E-08      -0.90317465E-30      -0.41302538E-01      -0.54507576E-04      -0.36070618E-26      -0.17839516E-06      -0.83710324E-11       0.64229020E-27
 61       -0.27378080E-01      -0.29526672E+00      -0.10088294E-08      -0.15174195E-30      -0.40260425E-01      -0.48378956E-04       0.25735251E-27      -0.14590519E-06      -0.31714208E-10       0.43200100E-28
 62       -0.27122587E-01      -0.28407841E+00      -0.75627234E-09      -0.37188030E-32      -0.39251360E-01      -0.42723084E-04      -0.53436927E-26      -0.11930346E-06      -0.73376672E-10       0.11955079E-26
 63       -0.26876536E-01      -0.27330317E+00      -0.56638828E-09      -0.26738756E-31      -0.38273920E-01      -0.37506507E-04       0.36182011E-26      -0.97503556E-07      -0.14593329E-09      -0.88188793E-27
 64       -0.26639409E-01      -0.26293530E+00      -0.42378994E-09      -0.59988181E-31      -0.37326758E-01      -0.32698485E-04       0.36357193E-27      -0.79598232E-07      -0.27769997E-09       0.13893509E-28
 65       -0.26410722E-01      -0.25296775E+00      -0.31681802E-09       0.59910753E-31      -0.36408596E-01      -0.28270658E-04      -0.22227820E-26      -0.64796260E-07      -0.54065100E-09       0.55501715E-27
 66       -0.26190019E-01      -0.24339234E+00      -0.23665306E-09       0.14249801E-31      -0.35518223E-01      -0.24196791E-04       0.46115546E-26      -0.52289750E-07      -0.11541568E-08      -0.96501927E-27
 67       -0.25976869E-01      -0.23419991E+00      -0.17663439E-09       0.12108390E-31      -0.34654489E-01      -0.20452541E-04       0.13552283E-26      -0.40744304E-07      -0.29711134E-08      -0.62941297E-27
 68       -0.25770871E-01      -0.22538055E+00      -0.13173912E-09      -0.13751060E-30      -0.33816308E-01      -0.17015274E-04       0.41018225E-26      -0.26209628E-07      -0.95479000E-08      -0.11368879E-26
 69       -0.25571644E-01      -0.21692372E+00      -0.98184685E-10       0.11442197E-30      -0.33002644E-01      -0.13863905E-04      -0.37768673E-26      -0.93266834E-08      -0.19921314E-07       0.77883666E-27
 70       -0.25378832E-01      -0.20881844E+00      -0.73126185E-10       0.15019311E-31      -0.32212518E-01      -0.10978762E-04       0.39131229E-26      -0.31062397E-08      -0.20816986E-07      -0.71516270E-27
 71       -0.25192097E-01      -0.20105336E+00      -0.54426520E-10      -0.55359292E-31      -0.31444998E-01      -0.83414651E-05       0.55570428E-27      -0.14025304E-08      -0.18165055E-07       0.71951668E-28
 72       -0.25011124E-01      -0.19361694E+00      -0.40482052E-10       0.54454213E-31      -0.30699202E-01      -0.59348318E-05       0.42362918E-26      -0.77650144E-09      -0.15228198E-07      -0.77036417E-27
