 # File spectrum.dat, created by Task#2 of TABOO on 2017.02.06 time=14.03.06
   # 1st column: l = Harmonic degree                
   # 2nd   "   : LOG10 (l)                          
   # 3th   "   : s, (kyrs**(-1))                    
   # 4rd   "   : LOG10(-s), with s in kyrs**(-1)    
   # 5th   "   : Relaxation time = -1000./s, (yrs)  
   # 6th   "   : LOG10 (Relaxation time (yrs))      


   2   0.3010300E+00  -0.6257818E-03  -0.3203577E+01   0.1598001E+07   0.6203577E+01
   2   0.3010300E+00  -0.3546595E-01  -0.1450188E+01   0.2819606E+05   0.4450188E+01
   2   0.3010300E+00  -0.2401649E+00  -0.6194905E+00   0.4163806E+04   0.3619490E+01
   2   0.3010300E+00  -0.1339931E+01   0.1270826E+00   0.7463068E+03   0.2872917E+01
   2   0.3010300E+00  -0.2641371E+01   0.4218294E+00   0.3785913E+03   0.2578171E+01
   2   0.3010300E+00  -0.2683034E+01   0.4286261E+00   0.3727124E+03   0.2571374E+01
   2   0.3010300E+00  -0.2784590E+01   0.4447612E+00   0.3591193E+03   0.2555239E+01
   2   0.3010300E+00  -0.3424000E+01   0.5345337E+00   0.2920561E+03   0.2465466E+01


   3   0.4771213E+00  -0.1177043E-02  -0.2929208E+01   0.8495870E+06   0.5929208E+01
   3   0.4771213E+00  -0.6377334E-01  -0.1195361E+01   0.1568053E+05   0.4195361E+01
   3   0.4771213E+00  -0.2490906E+00  -0.6036427E+00   0.4014604E+04   0.3603643E+01
   3   0.4771213E+00  -0.9115824E+00  -0.4020408E-01   0.1096994E+04   0.3040204E+01
   3   0.4771213E+00  -0.2641371E+01   0.4218294E+00   0.3785913E+03   0.2578171E+01
   3   0.4771213E+00  -0.2663991E+01   0.4255327E+00   0.3753767E+03   0.2574467E+01
   3   0.4771213E+00  -0.2823653E+01   0.4508113E+00   0.3541512E+03   0.2549189E+01
   3   0.4771213E+00  -0.3424000E+01   0.5345337E+00   0.2920561E+03   0.2465466E+01


   4   0.6020600E+00  -0.1808260E-02  -0.2742739E+01   0.5530179E+06   0.5742739E+01
   4   0.6020600E+00  -0.9167143E-01  -0.1037766E+01   0.1090852E+05   0.4037766E+01
   4   0.6020600E+00  -0.2517631E+00  -0.5990080E+00   0.3971989E+04   0.3599008E+01
   4   0.6020600E+00  -0.6042184E+00  -0.2188061E+00   0.1655031E+04   0.3218806E+01
   4   0.6020600E+00  -0.2641371E+01   0.4218294E+00   0.3785913E+03   0.2578171E+01
   4   0.6020600E+00  -0.2657800E+01   0.4245222E+00   0.3762511E+03   0.2575478E+01
   4   0.6020600E+00  -0.2835719E+01   0.4526632E+00   0.3526443E+03   0.2547337E+01
   4   0.6020600E+00  -0.3424000E+01   0.5345337E+00   0.2920561E+03   0.2465466E+01


   5   0.6989700E+00  -0.2463284E-02  -0.2608485E+01   0.4059621E+06   0.5608485E+01
   5   0.6989700E+00  -0.1170848E+00  -0.9314993E+00   0.8540816E+04   0.3931499E+01
   5   0.6989700E+00  -0.2462677E+00  -0.6085925E+00   0.4060622E+04   0.3608593E+01
   5   0.6989700E+00  -0.4376829E+00  -0.3588404E+00   0.2284759E+04   0.3358840E+01
