   2   0.3010300E+00  -0.4351909E-01  -0.1361320E+01   0.2297842E+05   0.4361320E+01
   2   0.3010300E+00  -0.5939940E+00  -0.2262179E+00   0.1683519E+04   0.3226218E+01
   2   0.3010300E+00  -0.2935845E+01   0.4677331E+00   0.3406175E+03   0.2532267E+01
   3   0.4771213E+00  -0.7670637E-01  -0.1115169E+01   0.1303673E+05   0.4115169E+01
   3   0.4771213E+00  -0.5635664E+00  -0.2490549E+00   0.1774414E+04   0.3249055E+01
   3   0.4771213E+00  -0.1941070E+01   0.2880412E+00   0.5151798E+03   0.2711959E+01
   4   0.6020600E+00  -0.1089401E+00  -0.9628122E+00   0.9179356E+04   0.3962812E+01
   4   0.6020600E+00  -0.5373502E+00  -0.2697426E+00   0.1860984E+04   0.3269743E+01
   4   0.6020600E+00  -0.1278975E+01   0.1068622E+00   0.7818759E+03   0.2893138E+01
   5   0.6989700E+00  -0.1390791E+00  -0.8567382E+00   0.7190154E+04   0.3856738E+01
   5   0.6989700E+00  -0.5077271E+00  -0.2943696E+00   0.1969562E+04   0.3294370E+01
   5   0.6989700E+00  -0.9074220E+00  -0.4219071E-01   0.1102023E+04   0.3042191E+01
   6   0.7781513E+00  -0.1672549E+00  -0.7766211E+00   0.5978898E+04   0.3776621E+01
   6   0.7781513E+00  -0.4741395E+00  -0.3240939E+00   0.2109084E+04   0.3324094E+01
   6   0.7781513E+00  -0.6974480E+00  -0.1564882E+00   0.1433799E+04   0.3156488E+01
   7   0.8450980E+00  -0.4380577E+00  -0.3584686E+00   0.2282804E+04   0.3358469E+01
   7   0.8450980E+00  -0.1938072E+00  -0.7126302E+00   0.5159768E+04   0.3712630E+01
   7   0.8450980E+00  -0.5714691E+00  -0.2430073E+00   0.1749876E+04   0.3243007E+01
   8   0.9030900E+00  -0.4016156E+00  -0.3961894E+00   0.2489943E+04   0.3396189E+01
   8   0.9030900E+00  -0.2189958E+00  -0.6595642E+00   0.4566298E+04   0.3659564E+01
   8   0.9030900E+00  -0.4906485E+00  -0.3092295E+00   0.2038119E+04   0.3309229E+01
   9   0.9542425E+00  -0.3670796E+00  -0.4352397E+00   0.2724204E+04   0.3435240E+01
   9   0.9542425E+00  -0.2429572E+00  -0.6144702E+00   0.4115951E+04   0.3614470E+01
   9   0.9542425E+00  -0.4349937E+00  -0.3615170E+00   0.2298884E+04   0.3361517E+01
  10   0.1000000E+01  -0.3361587E+00  -0.4734556E+00   0.2974785E+04   0.3473456E+01
  10   0.1000000E+01  -0.2656481E+00  -0.5756933E+00   0.3764378E+04   0.3575693E+01
  10   0.1000000E+01  -0.3937818E+00  -0.4047443E+00   0.2539477E+04   0.3404744E+01
  11   0.1041393E+01  -0.3617260E+00  -0.4416203E+00   0.2764524E+04   0.3441620E+01
  11   0.1041393E+01  -0.2862711E+00  -0.5432225E+00   0.3493192E+04   0.3543222E+01
  11   0.1041393E+01  -0.3098446E+00  -0.5088561E+00   0.3227425E+04   0.3508856E+01
  12   0.1079181E+01  -0.3385330E+00  -0.4703990E+00   0.2953922E+04   0.3470399E+01
  12   0.1079181E+01  -0.2844651E+00  -0.5459710E+00   0.3515369E+04   0.3545971E+01
  12   0.1079181E+01  -0.3056593E+00  -0.5147623E+00   0.3271616E+04   0.3514762E+01
  13   0.1113943E+01  -0.3386375E+00  -0.4702649E+00   0.2953010E+04   0.3470265E+01
  13   0.1113943E+01  -0.2650688E+00  -0.5766415E+00   0.3772606E+04   0.3576641E+01
  13   0.1113943E+01  -0.3022498E+00  -0.5196340E+00   0.3308522E+04   0.3519634E+01
  14   0.1146128E+01  -0.2852782E+00  -0.5447313E+00   0.3505350E+04   0.3544731E+01
  14   0.1146128E+01  -0.2477656E+00  -0.6059591E+00   0.4036073E+04   0.3605959E+01
  14   0.1146128E+01  -0.3552306E+00  -0.4494896E+00   0.2815073E+04   0.3449490E+01
  15   0.1176091E+01  -0.2685474E+00  -0.5709790E+00   0.3723737E+04   0.3570979E+01
  15   0.1176091E+01  -0.2325361E+00  -0.6335097E+00   0.4300408E+04   0.3633510E+01
  15   0.1176091E+01  -0.3734561E+00  -0.4277605E+00   0.2677691E+04   0.3427760E+01
  16   0.1204120E+01  -0.2534232E+00  -0.5961536E+00   0.3945968E+04   0.3596154E+01
  16   0.1204120E+01  -0.2190613E+00  -0.6594343E+00   0.4564932E+04   0.3659434E+01
  16   0.1204120E+01  -0.3914576E+00  -0.4073153E+00   0.2554555E+04   0.3407315E+01
  17   0.1230449E+01  -0.2398871E+00  -0.6199932E+00   0.4168628E+04   0.3619993E+01
  17   0.1230449E+01  -0.2070617E+00  -0.6839002E+00   0.4829478E+04   0.3683900E+01
  17   0.1230449E+01  -0.4089101E+00  -0.3883722E+00   0.2445525E+04   0.3388372E+01
  18   0.1255273E+01  -0.2277702E+00  -0.6425031E+00   0.4390390E+04   0.3642503E+01
  18   0.1255273E+01  -0.1963093E+00  -0.7070591E+00   0.5094001E+04   0.3707059E+01
  18   0.1255273E+01  -0.4257226E+00  -0.3708733E+00   0.2348948E+04   0.3370873E+01
  19   0.1278754E+01  -0.2168995E+00  -0.6637414E+00   0.4610429E+04   0.3663741E+01
  19   0.1278754E+01  -0.1866197E+00  -0.7290424E+00   0.5358490E+04   0.3729042E+01
  19   0.1278754E+01  -0.4418666E+00  -0.3547088E+00   0.2263126E+04   0.3354709E+01
  20   0.1301030E+01  -0.2071223E+00  -0.6837732E+00   0.4828066E+04   0.3683773E+01
  20   0.1301030E+01  -0.1778428E+00  -0.7499638E+00   0.5622944E+04   0.3749964E+01
  20   0.1301030E+01  -0.4573369E+00  -0.3397638E+00   0.2186572E+04   0.3339764E+01
  21   0.1322219E+01  -0.1983081E+00  -0.7026596E+00   0.5042659E+04   0.3702660E+01
  21   0.1322219E+01  -0.1698552E+00  -0.7699211E+00   0.5887366E+04   0.3769921E+01
  21   0.1322219E+01  -0.4721386E+00  -0.3259305E+00   0.2118022E+04   0.3325930E+01
  22   0.1342423E+01  -0.1903470E+00  -0.7204539E+00   0.5253562E+04   0.3720454E+01
  22   0.1342423E+01  -0.1625551E+00  -0.7889993E+00   0.6151759E+04   0.3788999E+01
  22   0.1342423E+01  -0.4862828E+00  -0.3131111E+00   0.2056417E+04   0.3313111E+01
  23   0.1361728E+01  -0.1831462E+00  -0.7372020E+00   0.5460118E+04   0.3737202E+01
  23   0.1361728E+01  -0.1558573E+00  -0.8072729E+00   0.6416127E+04   0.3807273E+01
  23   0.1361728E+01  -0.4997837E+00  -0.3012179E+00   0.2000866E+04   0.3301218E+01
  24   0.1380211E+01  -0.1766271E+00  -0.7529427E+00   0.5661646E+04   0.3752943E+01
  24   0.1380211E+01  -0.1496900E+00  -0.8248071E+00   0.6680471E+04   0.3824807E+01
  24   0.1380211E+01  -0.5126582E+00  -0.2901721E+00   0.1950617E+04   0.3290172E+01
  25   0.1397940E+01  -0.1707227E+00  -0.7677088E+00   0.5857453E+04   0.3767709E+01
  25   0.1397940E+01  -0.1439927E+00  -0.8416594E+00   0.6944795E+04   0.3841659E+01
  25   0.1397940E+01  -0.5249244E+00  -0.2799032E+00   0.1905036E+04   0.3279903E+01
  26   0.1414973E+01  -0.1653758E+00  -0.7815280E+00   0.6046834E+04   0.3781528E+01
  26   0.1414973E+01  -0.1387136E+00  -0.8578810E+00   0.7209100E+04   0.3857881E+01
  26   0.1414973E+01  -0.5366017E+00  -0.2703479E+00   0.1863580E+04   0.3270348E+01
  27   0.1431364E+01  -0.1605374E+00  -0.7944239E+00   0.6229079E+04   0.3794424E+01
  27   0.1431364E+01  -0.1338081E+00  -0.8735175E+00   0.7473388E+04   0.3873518E+01
  27   0.1431364E+01  -0.5477101E+00  -0.2614492E+00   0.1825783E+04   0.3261449E+01
  28   0.1447158E+01  -0.1561649E+00  -0.8064166E+00   0.6403488E+04   0.3806417E+01
  28   0.1447158E+01  -0.1292380E+00  -0.8886097E+00   0.7737661E+04   0.3888610E+01
  28   0.1447158E+01  -0.5582701E+00  -0.2531556E+00   0.1791248E+04   0.3253156E+01
  29   0.1462398E+01  -0.1522215E+00  -0.8175240E+00   0.6569374E+04   0.3817524E+01
  29   0.1462398E+01  -0.1249700E+00  -0.9031943E+00   0.8001921E+04   0.3903194E+01
  29   0.1462398E+01  -0.5683025E+00  -0.2454204E+00   0.1759626E+04   0.3245420E+01
  30   0.1477121E+01  -0.1486751E+00  -0.8277618E+00   0.6726076E+04   0.3827762E+01
  30   0.1477121E+01  -0.1209750E+00  -0.9173043E+00   0.8266169E+04   0.3917304E+01
  30   0.1477121E+01  -0.5778281E+00  -0.2382013E+00   0.1730619E+04   0.3238201E+01
  31   0.1491362E+01  -0.1454974E+00  -0.8371447E+00   0.6872974E+04   0.3837145E+01
  31   0.1491362E+01  -0.1172277E+00  -0.9309696E+00   0.8530405E+04   0.3930970E+01
  31   0.1491362E+01  -0.5868677E+00  -0.2314598E+00   0.1703962E+04   0.3231460E+01
  32   0.1505150E+01  -0.1426637E+00  -0.8456866E+00   0.7009493E+04   0.3845687E+01
  32   0.1505150E+01  -0.1137057E+00  -0.9442176E+00   0.8794630E+04   0.3944218E+01
  32   0.1505150E+01  -0.5954419E+00  -0.2251606E+00   0.1679425E+04   0.3225161E+01
  33   0.1518514E+01  -0.1401519E+00  -0.8534011E+00   0.7135117E+04   0.3853401E+01
  33   0.1518514E+01  -0.1103893E+00  -0.9570729E+00   0.9058847E+04   0.3957073E+01
  33   0.1518514E+01  -0.6035710E+00  -0.2192716E+00   0.1656806E+04   0.3219272E+01
  34   0.1531479E+01  -0.1379425E+00  -0.8603019E+00   0.7249397E+04   0.3860302E+01
  34   0.1531479E+01  -0.1072610E+00  -0.9695582E+00   0.9323054E+04   0.3969558E+01
  34   0.1531479E+01  -0.6112750E+00  -0.2137633E+00   0.1635925E+04   0.3213763E+01
  35   0.1544068E+01  -0.1360181E+00  -0.8664032E+00   0.7351961E+04   0.3866403E+01
  35   0.1544068E+01  -0.1043052E+00  -0.9816942E+00   0.9587254E+04   0.3981694E+01
