  2       -0.22427914E+00      -0.79242729E+00       0.67080031E-02      -0.38725248E+00      -0.20650943E+00
  3       -0.88104193E-01      -0.51897482E+00       0.38466243E-02      -0.25427348E+00      -0.57905334E-01
  4       -0.52039274E-01      -0.38170128E+00       0.45459789E-03      -0.17284704E+00      -0.15564349E-01
  5       -0.38631959E-01      -0.29644837E+00      -0.17007769E-02      -0.11649213E+00      -0.14654044E-01
  6       -0.31312638E-01      -0.23702290E+00      -0.23990941E-02      -0.75624135E-01      -0.22226734E-01
  7       -0.26531126E-01      -0.19241821E+00      -0.45671599E-01      -0.17007542E-02      -0.30203439E-01
  8       -0.23264463E-01      -0.15715086E+00      -0.24836850E-01       0.49643901E-03      -0.36460553E-01
  9       -0.21029617E-01      -0.12816773E+00      -0.12387817E-01       0.47462167E-02      -0.40422384E-01
 10       -0.19516515E-01      -0.10362961E+00      -0.62762655E-02       0.12773181E-01      -0.44704334E-01
 11       -0.18509465E-01      -0.82361606E-01      -0.57173292E-01       0.29738229E-01      -0.29982304E-02
 12       -0.17857732E-01      -0.63578510E-01      -0.10265243E+00       0.32035329E-02       0.75267058E-01
 13       -0.17456370E-01      -0.46736595E-01      -0.94624759E-01       0.30261268E-03       0.75262011E-01
 14       -0.17232110E-01      -0.31448616E-01       0.39625203E-01       0.57009888E-04      -0.54473475E-01
 15       -0.17133309E-01      -0.17432587E-01       0.28307427E-01       0.13302884E-04      -0.39498922E-01
 16       -0.17123091E-01      -0.44795972E-02       0.23914078E-01       0.34477714E-05      -0.31996352E-01
 17       -0.17174744E-01       0.75671240E-02       0.22006086E-01       0.94986298E-06      -0.27396121E-01
 18       -0.17268657E-01       0.18826263E-01       0.21168890E-01       0.27180395E-06      -0.24200689E-01
 19       -0.17390265E-01       0.29388115E-01       0.20842102E-01       0.79646376E-07      -0.21789805E-01
 20       -0.17528647E-01       0.39321442E-01       0.20770692E-01       0.23675047E-07      -0.19863199E-01
 21       -0.17675563E-01       0.48678475E-01       0.20827615E-01       0.70919625E-08      -0.18258808E-01
 22       -0.17824770E-01       0.57498547E-01       0.20945692E-01       0.21307973E-08      -0.16881887E-01
 23       -0.17971540E-01       0.65078531E-01       0.21088034E-01       0.63993395E-09      -0.15673545E-01
 24       -0.18112304E-01       0.73637105E-01       0.21233988E-01       0.19163580E-09      -0.14595336E-01
 25       -0.18244387E-01       0.80992269E-01       0.21371982E-01       0.57123053E-10      -0.13621120E-01
 26       -0.18365818E-01       0.87886978E-01       0.21495681E-01       0.16928541E-10      -0.12732492E-01
 27       -0.18475172E-01       0.94328203E-01       0.21601839E-01       0.49840835E-11      -0.11916087E-01
 28       -0.18571463E-01       0.10032034E+00       0.21689050E-01       0.14571547E-11      -0.11161924E-01
 29       -0.18654047E-01       0.10586607E+00       0.21757012E-01       0.42296115E-12      -0.10462351E-01
 30       -0.18722557E-01       0.11096706E+00       0.21806076E-01       0.12193399E-12      -0.98113550E-02
 31       -0.18776842E-01       0.11562465E+00       0.21836969E-01       0.34762148E-13      -0.92041013E-02
 32       -0.18816926E-01       0.11984035E+00       0.21850626E-01       0.10017079E-13      -0.86366162E-02
 33       -0.18842970E-01       0.12361630E+00       0.21848081E-01       0.27003590E-14      -0.81055668E-02
 34       -0.18855241E-01       0.12695571E+00       0.21830399E-01       0.81854036E-15      -0.76081049E-02
 35       -0.18854091E-01       0.12986312E+00       0.21798639E-01       0.15487320E-15      -0.71417553E-02
 36       -0.18839936E-01       0.13234465E+00       0.21753826E-01       0.11590247E-15      -0.67043347E-02
 37       -0.18813240E-01       0.13440817E+00      -0.11903000E-16       0.21696939E-01      -0.62938922E-02
 38       -0.18774502E-01       0.13606338E+00       0.53196814E-16       0.21628902E-01      -0.59086653E-02
 39       -0.18724244E-01       0.13732183E+00       0.60031167E-17       0.21550583E-01      -0.55470467E-02
 40       -0.18663005E-01       0.13819693E+00       0.21462791E-01      -0.32387129E-16      -0.52075599E-02
 41       -0.18591330E-01       0.13870379E+00       0.21366280E-01       0.30570123E-16      -0.48888398E-02
 42       -0.18509768E-01       0.13885914E+00      -0.23862184E-16       0.21261750E-01      -0.45896181E-02
 43       -0.18418864E-01       0.13868111E+00       0.21149850E-01      -0.15445737E-16      -0.43087119E-02
 44       -0.18319158E-01       0.13818904E+00       0.22900690E-16       0.21031181E-01      -0.40450149E-02
 45       -0.18211177E-01       0.13740323E+00       0.20906298E-01       0.17396186E-16      -0.37974898E-02
 46       -0.18095439E-01       0.13634474E+00       0.62084762E-16       0.20775716E-01      -0.35651622E-02
 47       -0.17972448E-01       0.13503508E+00      -0.18963750E-17       0.20639911E-01      -0.33471163E-02
 48       -0.17842690E-01       0.13349599E+00       0.21057643E-17       0.20499324E-01      -0.31424900E-02
 49       -0.17706636E-01       0.13028437E+00      -0.23574955E-17       0.20354363E-01      -0.29504719E-02
 50       -0.17564740E-01       0.12981626E+00       0.39723839E-17       0.20205403E-01      -0.27702974E-02
 51       -0.17417438E-01       0.12771822E+00      -0.19967432E-17       0.20052795E-01      -0.26012468E-02
 52       -0.17265149E-01       0.12547556E+00       0.10444335E-17       0.19896861E-01      -0.24426418E-02
 53       -0.17108272E-01       0.12310800E+00      -0.29255639E-17       0.19737900E-01      -0.22938440E-02
 54       -0.16947189E-01       0.12063436E+00       0.45295165E-17       0.19576190E-01      -0.21542521E-02
 55       -0.16782265E-01       0.11807247E+00      -0.34717057E-18       0.19411988E-01      -0.20233000E-02
 56       -0.16613847E-01       0.11543913E+00      -0.19638376E-17       0.19245532E-01      -0.19004553E-02
 57       -0.16259160E-01       0.11274996E+00       0.45304358E-17       0.19077043E-01      -0.17852168E-02
